N,P,K,ph
-1.014021043863603,0.610397716326342,-0.46245134716398173,0.01198276916854822
0.6736077695105588,0.09830990585964866,-0.5981665221409159,-0.46940210948133726
-0.4514781060722158,-0.594514778889407,-0.2685725257683615,-0.038790101793042105
-0.719355695496686,0.279046780142011,-0.5787786400013539,-2.310875810462807
1.02184863576237,-1.2873394636384625,-0.0359179400936172,-0.16261322294036973
-0.37111482924487477,2.447889271530359,3.0273674379571824,-1.2286207785029253
1.8790569219206745,-0.022181343661926232,-0.5787786400013539,1.989328811232705
1.6915426093235455,0.7610117782283106,0.041633588464630895,-0.18169904072561738
-0.746143454439133,0.12843271824004238,-0.5787786400013539,-1.5774196739733999
-0.5050536239571098,0.09830990585964866,-0.5981665221409159,-0.9878609165563649
-0.5854169007844509,0.09830990585964866,-0.5593907578617918,-0.7508145211908749
0.9950608768199231,-0.9861113398345254,-0.4236755828848577,1.0162009651307873
1.2897262251868402,0.09830990585964866,-0.21040887934967542,-0.12545802250651336
1.3165139841292872,-0.17279540556389486,-0.6175544042804779,1.794876682847057
-0.5318413828995568,-0.7451288407913756,-0.44306346502441973,-1.8638684864861823
-0.39790258818732177,0.42966084204397964,-0.5593907578617918,-0.7673164189068213
-0.3175393113599807,0.48990646680476707,0.061021470604192926,0.25975632064590365
-1.1747475975182853,-1.2873394636384625,-0.3267361721870476,-1.1878486813733684
-0.3175393113599807,0.45978365442437336,0.08040935274375495,0.6688099610574295
-0.3175393113599807,-0.8957429026933442,-0.3461240543266096,-2.2123017192498713
-0.6122046597268979,0.15855553062043612,-0.5206149935826678,0.7821586470674593
1.6111793324962043,-1.1668482141168877,0.09979723488331697,-0.337127231845249
-0.37111482924487477,0.06818709347925493,-0.46245134716398173,-0.8843366096688893
0.48609345691342976,-0.5041463417482258,-0.13285735079142733,0.8103940318385296
0.3789424211436417,-0.5041463417482258,-0.17163311507055137,-1.4603820347844116
-0.6925679365542389,0.09830990585964866,-0.5787786400013539,-1.1560683546041042
-1.3622619101154143,2.5081348962911467,2.8334886165615623,-0.16042499889963677
0.48609345691342976,-0.08242696842271367,-0.5012271114431058,0.45569030604726235
-0.719355695496686,-0.4740235293678321,-0.5206149935826678,2.284007069710725
0.7807588052803469,-1.0764797769757066,-0.3461240543266096,1.1099830574871796
1.7719058861508865,-0.8656200903129505,0.08040935274375495,-0.05025172562735726
1.048636394704817,-1.1668482141168877,0.061021470604192926,-0.005708376317981276
1.1289996715321582,-1.0162341522149192,0.022245706325068875,-0.004754316273587087
-0.5854169007844509,-0.9559885274541317,-0.1134694686518653,-1.1621638400793215
-0.2907515524175337,0.12843271824004238,0.5069427598141195,0.9338974087030109
1.3700895020141812,-0.022181343661926232,-0.5400028757222298,0.6018965931345192
1.8254814040357805,-0.29328665508546975,-0.656330168559602,0.8345862372666406
1.048636394704817,0.15855553062043612,-0.2685725257683615,0.8427233048316023
1.6111793324962043,1.0321170896518541,0.119185117022879,-1.2358384532069153
1.2629384662443932,-0.022181343661926232,-0.21040887934967542,-1.876418688066795
-1.014021043863603,2.357520834389178,2.9885916736780587,-0.0381298424090596
-0.5854169007844509,2.5985033334323275,2.8334886165615623,-1.1639004263807993
-0.6657801776117919,0.33929240490279844,-0.5206149935826678,-0.6557180615798299
0.968273117877476,-0.17279540556389486,-0.46245134716398173,0.26659256237616313
-0.880082249151368,0.610397716326342,-0.656330168559602,-0.9709707884053302
-0.6389924186693449,-0.9861113398345254,-0.36551193646617164,-1.8156413659366193
0.4057301800860887,-0.20291821794428858,-0.24918464362879947,0.1567566684208651
-1.121172079633391,-0.5643919665090132,-0.5593907578617918,0.6020670660011018
-0.39790258818732177,-0.32340946746586346,-0.5206149935826678,-0.0816293409807875
-1.121172079633391,0.15855553062043612,-0.4818392293035438,-2.2250411705585544
1.6647548503810985,-0.3836550922266509,-0.5593907578617918,1.0497524527338176
1.5040282967264162,-0.08242696842271367,-0.5206149935826678,-0.6124893731378558
0.4325179390285357,0.18867834300082983,-0.46245134716398173,-0.9163080378839532
-0.906870008093815,-1.2873394636384625,-0.3267361721870476,-1.0853260846169646
1.02184863576237,-0.3836550922266509,-0.21040887934967542,-0.1405218193359095
-0.987233284921156,-0.9258657150737379,-0.46245134716398173,-1.0965629668142016
-0.5586291418420039,-0.29328665508546975,-0.63694228642004,-0.013180474950480562
-1.04080880280605,-0.594514778889407,-0.4042877007452957,-0.41388516248350116
-0.987233284921156,-0.7451288407913756,-0.3267361721870476,0.6395330770605882
0.030701554891830483,0.06818709347925493,0.7008215812097397,0.475898275217861
-1.2818986332880733,0.7007661534675231,-0.46245134716398173,-1.1017274219240523
0.9146975999925819,-0.05230415604231996,-0.07469370437274125,1.0072215787037424
-0.719355695496686,0.038064281098861216,0.5651064062328056,0.25676073984420394
-0.23717603453263966,-0.022181343661926232,-0.016530057954055176,0.39937019899334303
-0.6122046597268979,-0.26316384270507603,-0.5012271114431058,0.04805219357419927
1.02184863576237,-0.9559885274541317,0.061021470604192926,-0.3068386444443305
1.6379670914386513,-0.4439007169874384,-0.38489981860573363,0.3576763092079519
-0.37111482924487477,0.09830990585964866,-0.5593907578617918,1.176866433846564
0.19142810854651257,0.21880115538122355,-0.656330168559602,1.2402928959195743
-1.2015353564607323,2.0864155229656345,2.9885916736780587,-0.42035623999617716
0.21821586748895958,0.12843271824004238,-0.6175544042804779,1.1951772001028251
2.0129957166329095,-0.4740235293678321,-0.5012271114431058,-0.35979902564143806
2.200510029230039,0.09830990585964866,-0.5787786400013539,1.9503394759028352
-0.4246903471297688,-0.4740235293678321,-0.5787786400013539,3.47159321006465
1.3968772609566282,-0.4137779046070446,-0.36551193646617164,-0.13587058887044393
1.1825751894170522,-1.4078307131600376,-0.07469370437274125,-0.5490821485721115
-0.6122046597268979,-1.3174622760188563,-0.36551193646617164,-0.19142960470284898
-0.960445525978709,-0.26316384270507603,-0.5012271114431058,1.007101705100777
1.8522691629782275,-1.0162341522149192,-0.28796040790792354,0.5920389078867491
-1.1479598385758383,-0.8354972779325568,-0.24918464362879947,0.4597911835576186
-1.2015353564607323,-0.7150060284109818,-0.17163311507055137,-0.11883034500337364
1.2629384662443932,-0.5643919665090132,-0.5981665221409159,-0.26051730291124636
-0.4246903471297688,-0.17279540556389486,-0.656330168559602,0.6907368658360266
0.9414853589350289,0.7610117782283106,-0.07469370437274125,-0.8413921227078758
-0.3175393113599807,0.5802749039459483,-0.4818392293035438,1.0069262264630736
1.7451181272084395,0.821257402989098,0.119185117022879,-0.7006116674088557
0.16464034960406557,0.3091695925224047,0.119185117022879,0.17137132648173067
-0.77293121338158,0.038064281098861216,-0.4818392293035438,2.8817680767228344
-0.3175393113599807,0.48990646680476707,-0.656330168559602,-0.11232999234227964
-1.2015353564607323,-1.3777079007796438,-0.7338816971178501,0.19380110768651676
0.16464034960406557,0.12843271824004238,0.5457185240932435,1.992078666872918
-0.4514781060722158,2.3876436467695714,2.9692037915384963,-0.845130828240787
-0.4514781060722158,0.21880115538122355,0.0028578241855068487,0.0655593378236523
-0.746143454439133,2.5382577086715403,2.9304280272593726,-0.635583340307777
-0.5050536239571098,-0.32340946746586346,-0.5206149935826678,-1.542036607862685
-0.5318413828995568,-0.5342691541286195,-0.38489981860573363,0.010578872209753253
-1.1747475975182853,-1.1668482141168877,-0.3267361721870476,-0.3526005062331435
-0.3175393113599807,-0.3535322798462572,-0.5593907578617918,2.0924447732544174
1.075424153647264,-0.8957429026933442,0.119185117022879,-0.2523104546880612
-0.987233284921156,2.327398022008784,2.8916522629802484,-1.1609383422263664
0.6200322516256648,-0.32340946746586346,-0.5012271114431058,-0.16599016494379476
1.7986936450933335,-0.9861113398345254,0.041633588464630895,0.2953993449591936
0.4325179390285357,-0.32340946746586346,-0.1910209972101134,-0.5904447570510651
-0.6389924186693449,2.5382577086715403,2.9498159093989345,-0.6525619450718967
-0.799718972324027,2.5081348962911467,2.8528764987011246,-0.8347138863944331
-1.1479598385758383,-0.26316384270507603,-0.656330168559602,-2.402498598981695
-0.987233284921156,-1.0764797769757066,-0.2685725257683615,-2.167891967655788
1.7986936450933335,-1.1668482141168877,-0.07469370437274125,0.11166466128064642
-1.2283231154031793,-1.136725401736494,-0.3461240543266096,-2.475152157465416
-0.5318413828995568,-0.17279540556389486,-0.07469370437274125,0.14445583018992575
-0.37111482924487477,-0.8957429026933442,-0.695105932838726,1.8297793854521722
0.9146975999925819,-0.4740235293678321,-0.15224523293098935,-0.26540679294471836
-0.906870008093815,2.4780120839107527,2.8528764987011246,-0.7441843564615239
-1.3354741511729673,0.6706433410871294,-0.6175544042804779,-0.5738065812616729
-0.906870008093815,0.09830990585964866,-0.5400028757222298,-0.865468212776198
1.8254814040357805,-1.0463569645953128,0.119185117022879,0.47738221101182865
1.1289996715321582,-0.9559885274541317,-0.016530057954055176,0.42352265969490327
-1.067596561748497,0.5200292791851607,-0.6175544042804779,-0.9212761913399938
0.2717913853738536,-0.022181343661926232,-0.1134694686518653,-0.13418711776759887
1.02184863576237,-1.34758508839925,-0.0359179400936172,0.28179877704781364
1.1289996715321582,0.9417486525106729,0.0028578241855068487,-0.9893994682363444
1.3433017430717342,1.0019942772714603,0.09979723488331697,-0.0987574468315924
-0.6122046597268979,0.6405205287067357,-0.5400028757222298,-0.5806065937886897
-1.1479598385758383,1.9960470858244532,2.9498159093989345,-0.17131821455224455
-0.6122046597268979,0.09830990585964866,-0.6175544042804779,3.8672937067653836
1.3700895020141812,-0.8957429026933442,0.09979723488331697,0.32105917958170693
-1.2015353564607323,-1.0764797769757066,-0.22979676148923744,-0.67176824325979
-1.014021043863603,0.5501520915655546,-0.5400028757222298,-0.823735797083399
-0.2907515524175337,-1.2873394636384625,-0.09408158651230328,-0.16969507760679972
-0.6122046597268979,2.056292710585241,2.8722643808406865,-0.7775657157035956
-0.906870008093815,0.3091695925224047,-0.5981665221409159,-0.4868118617297221
-0.2907515524175337,0.15855553062043612,-0.5012271114431058,-1.544209044672182
0.19142810854651257,0.48990646680476707,0.6814336990701777,-0.28889793725640533
-0.5318413828995568,2.5081348962911467,2.8528764987011246,-0.06800695437984651
1.2093629483594992,-0.3836550922266509,-0.17163311507055137,-0.47288031786916146
1.5843915735537573,-0.8656200903129505,0.09979723488331697,-0.03458765645586452
1.2897262251868402,0.06818709347925493,-0.6175544042804779,-0.2846159828919449
-1.1747475975182853,2.6286261458127216,2.8334886165615623,-1.2242775373708124
-0.37111482924487477,2.5081348962911467,2.9110401451198102,-0.9845689839257051
-0.6389924186693449,0.24892396776161727,-0.4818392293035438,1.176331104729546
0.8075465642227939,-0.7150060284109818,-0.016530057954055176,-0.5368657181340399
-1.121172079633391,-0.08242696842271367,-0.5787786400013539,-1.2547382444795945
0.3253669032587476,-0.3535322798462572,-0.5400028757222298,-0.8534501614652479
1.5040282967264162,-0.32340946746586346,-0.5981665221409159,0.38191632392609637
0.11106483171917153,0.36941521728319215,-0.5206149935826678,1.6903472103326984
1.7719058861508865,0.821257402989098,0.08040935274375495,-1.2329050073874748
1.02184863576237,0.18867834300082983,-0.6175544042804779,-0.6113452229804583
-0.880082249151368,-1.257216651258069,-0.2685725257683615,-0.14839204250064075
-0.5586291418420039,0.6405205287067357,-0.46245134716398173,-0.008278882851996043
-1.094384320690944,-1.468076337920825,-0.13285735079142733,0.5670901889861053
-0.5050536239571098,0.42966084204397964,-0.5787786400013539,-1.224302336556003
-0.853294490208921,0.09830990585964866,-0.5012271114431058,1.1613670344488014
-0.6925679365542389,-0.4137779046070446,-0.5400028757222298,-0.26560219157620885
-0.5050536239571098,0.36941521728319215,-0.6175544042804779,0.9264090909022983
1.3433017430717342,-0.6848832160305881,-0.44306346502441973,0.5334606812986638
0.3253669032587476,-0.5643919665090132,-0.63694228642004,-0.23491428039810042
-0.719355695496686,2.658748958193115,2.9692037915384963,-0.9677686712618895
-0.5854169007844509,2.5382577086715403,2.8722643808406865,-0.811080740518127
1.02184863576237,0.00794146871846749,-0.21040887934967542,0.30393542702925036
-0.5854169007844509,0.00794146871846749,-0.63694228642004,2.2191733139056593
-1.014021043863603,0.3091695925224047,-0.5593907578617918,0.18025877427515186
-1.1747475975182853,2.7189945829539024,2.8722643808406865,-0.41655872709215325
0.003913795949383468,0.06818709347925493,-0.5981665221409159,0.33154741060333714
-0.022873962993063546,0.3091695925224047,-0.46245134716398173,0.3680095596765428
-0.39790258818732177,0.06818709347925493,0.6620458169306157,1.3052520857005845
-1.067596561748497,-1.1969710264972815,-0.8502089899552222,0.6445370460521332
0.030701554891830483,0.12843271824004238,-0.63694228642004,0.9330358562484987
-0.3175393113599807,0.6706433410871294,0.5263306419536815,2.19682980526093
-0.906870008093815,0.15855553062043612,-0.6175544042804779,-0.9951225861945519
-0.37111482924487477,0.7007661534675231,-0.6175544042804779,-1.0900382338554389
-0.853294490208921,0.5501520915655546,-0.656330168559602,0.5719891203006168
0.030701554891830483,0.42966084204397964,0.5651064062328056,0.5795471770012942
-0.933657767036262,0.7911345906087043,-0.5593907578617918,1.157336545701292
-0.799718972324027,0.610397716326342,-0.656330168559602,0.025350032390166446
1.1022119125897112,-1.4078307131600376,-0.016530057954055176,0.6577875962489035
-0.3175393113599807,-1.4078307131600376,-0.38489981860573363,-0.11730401413844858
-0.5586291418420039,2.2069067724872093,3.0079795558176206,-0.4254114802982943
1.6915426093235455,-0.8053744655521631,-0.4042877007452957,0.9269894210665327
-1.3622619101154143,-1.0463569645953128,-0.3461240543266096,-0.23552069903372688
0.3253669032587476,-0.1125497808031074,0.061021470604192926,0.39058535776339937
1.5308160556688633,1.0321170896518541,0.119185117022879,-0.7320455976874013
-1.014021043863603,-1.3777079007796438,-0.7144938149782881,0.8527412308679155
-0.2907515524175337,-0.7150060284109818,-0.2685725257683615,-0.23850754974971156
1.7986936450933335,-0.6848832160305881,-0.28796040790792354,-0.4288572242507797
-0.4514781060722158,-0.5643919665090132,-0.5400028757222298,0.30267606714427625
-0.2907515524175337,-1.136725401736494,-0.2685725257683615,0.041387920178118875
-1.1479598385758383,-0.26316384270507603,-0.5981665221409159,0.7289354315677876
-0.6657801776117919,-1.1668482141168877,-0.8308211078156602,0.5997495988483691
-0.5318413828995568,-0.022181343661926232,-0.63694228642004,-0.0005605318600093994
-1.04080880280605,-1.3777079007796438,-0.7532695792574121,2.0140698989422927
1.048636394704817,-0.05230415604231996,-0.46245134716398173,0.48302631321217293
1.048636394704817,0.09830990585964866,-0.4818392293035438,-0.38310031734021144
-0.049661721935510564,0.21880115538122355,-0.07469370437274125,0.4068524044291083
0.8075465642227939,-0.4137779046070446,-0.07469370437274125,-0.03224446099671064
0.8879098410501349,-0.5041463417482258,-0.13285735079142733,0.3114099267615569
-0.799718972324027,-0.4740235293678321,-0.5593907578617918,-0.858845058214328
-0.022873962993063546,-0.20291821794428858,-0.016530057954055176,0.33972474487306664
-0.3443270703024277,-1.0463569645953128,-0.3461240543266096,-0.7794658038525392
-1.1747475975182853,0.279046780142011,-0.4818392293035438,0.47792990057307827
-0.6389924186693449,0.5200292791851607,-0.5012271114431058,0.857560279940719
1.2629384662443932,-0.8354972779325568,0.061021470604192926,-0.39454388725287415
-1.1479598385758383,-0.4740235293678321,-0.3267361721870476,-1.9190783328185808
0.5128812158558768,0.33929240490279844,0.061021470604192926,0.17106861826300868
-1.1479598385758383,2.568380521051934,2.9110401451198102,-0.15138585640606742
-1.094384320690944,2.1466611477264217,2.8528764987011246,-0.9420121962869431
1.1022119125897112,-0.29328665508546975,-0.63694228642004,-0.4821281068014222
-0.5318413828995568,-0.4137779046070446,-0.5206149935826678,-0.11342894832051989
-0.826506731266474,-0.7150060284109818,-0.4236755828848577,-2.222755594970064
1.2629384662443932,-0.20291821794428858,-0.22979676148923744,1.2045258848149514
0.6468200105681118,-0.3836550922266509,-0.2685725257683615,0.5277161544037987
1.5843915735537573,-1.1668482141168877,-0.016530057954055176,-0.31301570206573975
0.11106483171917153,0.18867834300082983,-0.656330168559602,0.9273045849905086
0.7539710463378999,-0.26316384270507603,-0.5593907578617918,-0.9620413239751606
1.3165139841292872,0.6706433410871294,-0.07469370437274125,-1.1251240124912347
-0.3175393113599807,-0.5041463417482258,-0.656330168559602,0.4819308192544712
1.7719058861508865,0.9718714648910667,0.08040935274375495,-0.977475031109103
1.4236650198990752,-0.8656200903129505,0.119185117022879,-0.42884881387672485
-0.6657801776117919,0.36941521728319215,-0.5206149935826678,-0.1982950641639257
-1.2283231154031793,0.15855553062043612,-0.656330168559602,-0.6265622517358611
0.6468200105681118,0.06818709347925493,-0.09408158651230328,-0.4475414319942374
1.1557874304746052,-0.8354972779325568,-0.4236755828848577,1.3101971442303195
1.02184863576237,-0.8656200903129505,0.09979723488331697,-0.12961841727835888
-0.826506731266474,2.2671523972479966,2.9498159093989345,-1.1281646113044421
1.6111793324962043,-1.468076337920825,0.022245706325068875,-0.06856776125373953
-0.4246903471297688,2.327398022008784,2.9885916736780587,-0.7293929148174059
-0.77293121338158,2.3876436467695714,2.9498159093989345,-0.5864946294602823
-0.39790258818732177,2.1466611477264217,2.8528764987011246,-0.38779714782289954
0.4593056979709827,-0.3836550922266509,-0.63694228642004,-0.3831390285498874
0.13785259066161853,0.6405205287067357,-0.656330168559602,0.9132482126487366
-0.2907515524175337,-1.1066025893561002,-0.656330168559602,1.851230999048513
-0.5318413828995568,-0.8656200903129505,-0.21040887934967542,0.05863209310572556
0.030701554891830483,0.48990646680476707,-0.63694228642004,1.4124415305107678
-1.3622619101154143,0.038064281098861216,-0.46245134716398173,-2.5162800871469444
-0.39790258818732177,0.39953802966358587,-0.46245134716398173,-0.044855341240351225
-0.799718972324027,-1.34758508839925,-0.17163311507055137,-0.6472975781111263
0.4325179390285357,-0.3836550922266509,-0.17163311507055137,1.1492749522719792
0.8343343231652409,-0.5643919665090132,-0.09408158651230328,-0.278507997343326
-1.04080880280605,-0.8053744655521631,-0.44306346502441973,-1.4737585565946925
-1.1747475975182853,-1.136725401736494,-0.7726574613969741,1.7766580574909798
-0.6122046597268979,2.0864155229656345,2.8916522629802484,-1.004396390521255
-0.6657801776117919,0.00794146871846749,-0.6175544042804779,-0.2346915535969481
-0.4514781060722158,0.33929240490279844,-0.016530057954055176,0.2774164332223594
-1.121172079633391,0.7007661534675231,-0.6175544042804779,-0.8730223768243054
-0.18360051664774563,0.12843271824004238,-0.5981665221409159,0.47235757690258834
0.8611220821076879,-0.9861113398345254,-0.4042877007452957,1.3238211776725402
-0.39790258818732177,2.3876436467695714,2.8916522629802484,-0.29203454091356235
-1.3622619101154143,0.038064281098861216,-0.5206149935826678,-0.6990028339715615
-0.6389924186693449,-0.4137779046070446,-0.4818392293035438,0.7967816124116833
1.2361507073019462,0.610397716326342,-0.07469370437274125,-1.0109623166961246
-0.4246903471297688,2.5985033334323275,2.8722643808406865,-0.4518314430925078
-0.77293121338158,-1.2873394636384625,-0.38489981860573363,-0.64815735061991
-0.5318413828995568,0.6706433410871294,0.6426579347910537,1.4965689662674984
-0.18360051664774563,0.610397716326342,0.7008215812097397,0.9111721056146334
1.2897262251868402,-0.4137779046070446,-0.3267361721870476,0.773972418288876
-0.2907515524175337,-0.26316384270507603,-0.5981665221409159,-1.554385979628439
-0.799718972324027,-0.4740235293678321,-0.5400028757222298,0.241730062532809
0.8879098410501349,-0.29328665508546975,-0.5400028757222298,-0.7855722143318813
1.1825751894170522,-1.1969710264972815,0.022245706325068875,0.14094393724267554
1.5843915735537573,-0.9559885274541317,-0.0359179400936172,-0.2724233951139772
0.2717913853738536,-0.08242696842271367,0.041633588464630895,0.15951863004092434
2.0129957166329095,-0.5041463417482258,-0.5400028757222298,0.21146627562202688
-1.2015353564607323,2.568380521051934,2.9110401451198102,-0.21066724507290863
1.1022119125897112,-0.4137779046070446,-0.36551193646617164,-0.5561006494371419
2.2808733060573796,-0.5342691541286195,-0.4818392293035438,1.4946632094350953
1.1022119125897112,0.9417486525106729,0.041633588464630895,-0.9286923117233268
0.057489313834277495,0.038064281098861216,0.119185117022879,0.3356748085220604
-0.826506731266474,-0.1125497808031074,-0.5206149935826678,3.8553983803634226
1.8254814040357805,-1.468076337920825,0.119185117022879,-0.3701843577917882
-0.6657801776117919,-0.8957429026933442,-0.28796040790792354,0.4682863686342079
1.4772405377839692,-1.1969710264972815,-0.07469370437274125,-0.04622670590664031
1.7183303682659925,-1.2873394636384625,-0.05530582223317922,0.2227948954912753
-0.5050536239571098,2.5382577086715403,2.8722643808406865,-0.7095141077216736
0.5128812158558768,0.42966084204397964,-0.07469370437274125,0.7036138022927876
-1.04080880280605,2.2671523972479966,3.0273674379571824,-0.4345518004399675
-1.1479598385758383,0.00794146871846749,-0.5593907578617918,0.7591889772659117
-0.4246903471297688,-1.0764797769757066,-0.44306346502441973,-1.530762496873915
-0.5586291418420039,0.33929240490279844,0.6426579347910537,0.849992038140041
-0.5050536239571098,0.18867834300082983,0.6620458169306157,3.101643295204768
1.6915426093235455,-0.4137779046070446,-0.6175544042804779,-0.11617916282075715
2.2272977881724856,-0.05230415604231996,-0.5981665221409159,2.012543804272513
0.8611220821076879,-0.26316384270507603,-0.5400028757222298,-0.9607179852198687
-1.1747475975182853,0.18867834300082983,-0.46245134716398173,-0.07151008461774264
-0.5050536239571098,0.7610117782283106,-0.5206149935826678,-0.6994275924424233
-1.1479598385758383,-0.7752516531717694,-0.21040887934967542,0.5114941622880734
1.9862079576904625,0.18867834300082983,-0.6175544042804779,0.4349226470361604
1.075424153647264,-0.9861113398345254,0.022245706325068875,0.40400359868284363
-0.826506731266474,0.5501520915655546,-0.5787786400013539,1.2328536336318943
0.2985791443163006,-0.3535322798462572,-0.24918464362879947,-0.02926442209648579
-0.3443270703024277,-0.5342691541286195,-0.5400028757222298,0.13563208722825776
-0.5854169007844509,2.026169898204847,2.8528764987011246,-0.4866648178555039
-0.6657801776117919,-1.2873394636384625,-0.7338816971178501,1.509707502548335
1.7986936450933335,-1.227093838877675,0.09979723488331697,-0.5387485522929496
-0.77293121338158,2.0864155229656345,3.0273674379571824,-0.7256705093593306
-1.2283231154031793,-1.1668482141168877,-0.21040887934967542,-0.9696469968339319
1.048636394704817,-1.136725401736494,-0.07469370437274125,-0.20996014988827189
-0.880082249151368,-1.0162341522149192,-0.44306346502441973,-1.3266017536951482
-1.094384320690944,-0.29328665508546975,-0.4818392293035438,2.064393196588484
1.8254814040357805,1.0923627144126415,-0.016530057954055176,-0.6080963900913533
1.5308160556688633,1.2128539639342164,-0.0359179400936172,-0.08482747934525413
-0.826506731266474,-0.3836550922266509,-0.5593907578617918,0.8098652170096862
-0.022873962993063546,0.15855553062043612,-0.0359179400936172,0.3856632636654139
1.075424153647264,-0.5342691541286195,-0.07469370437274125,-0.6548065623344775
-0.39790258818732177,0.09830990585964866,-0.63694228642004,2.401673643065817
1.7719058861508865,-0.6547604036501944,-0.28796040790792354,0.3997786247657286
-0.6657801776117919,-0.5041463417482258,-0.36551193646617164,-0.37355653282912676
-0.906870008093815,0.7007661534675231,-0.5012271114431058,-1.0209541894945775
-1.2818986332880733,-0.8354972779325568,-0.1910209972101134,0.8189019349144288
-1.3622619101154143,-0.8053744655521631,-0.21040887934967542,0.3726666441277368
-0.5854169007844509,2.7491173953342964,3.0273674379571824,-0.31336099457252414
-0.39790258818732177,-0.32340946746586346,-0.4818392293035438,-3.8391911465361495
-0.960445525978709,2.3876436467695714,2.9110401451198102,-0.8190586764982637
-1.2283231154031793,0.42966084204397964,-0.5593907578617918,-1.893994404594894
0.8879098410501349,-0.4137779046070446,-0.1134694686518653,1.0124188179605886
-1.121172079633391,-1.3777079007796438,-0.17163311507055137,0.13189564577587043
1.1289996715321582,-0.3836550922266509,-0.6175544042804779,-0.5278887301969122
-0.6389924186693449,0.7911345906087043,-0.656330168559602,-0.866547843815818
-0.022873962993063546,0.610397716326342,-0.6175544042804779,0.11533735744796755
-0.5318413828995568,-1.0162341522149192,-0.44306346502441973,-0.012093391366832474
-0.4514781060722158,0.36941521728319215,-0.6175544042804779,-0.7344513039531295
-1.2015353564607323,-0.5041463417482258,-0.6175544042804779,0.4022602083952787
1.1557874304746052,1.0622399020322477,-0.016530057954055176,-1.042649004487715
0.8879098410501349,-0.08242696842271367,-0.2685725257683615,-0.53389380251985
-0.933657767036262,-0.5643919665090132,-0.3461240543266096,-1.4818439887692734
-0.6389924186693449,0.33929240490279844,-0.5981665221409159,-1.1188660090974951
-1.067596561748497,-0.5342691541286195,-0.30734829004748554,-0.6182854323324031
-1.04080880280605,-0.7451288407913756,-0.17163311507055137,0.1847817768762544
1.1022119125897112,-1.4078307131600376,-0.07469370437274125,0.642299714300546
0.968273117877476,-0.7752516531717694,-0.2685725257683615,0.40032586542570736
-0.826506731266474,-0.7451288407913756,-0.4236755828848577,-0.5290140330257611
1.6111793324962043,-1.4379535255404312,0.08040935274375495,-0.18128694544635146
-0.880082249151368,-0.9258657150737379,-0.09408158651230328,-0.34977226773365794
1.1022119125897112,-0.9861113398345254,-0.016530057954055176,-0.09788249519619485
-1.3622619101154143,0.48990646680476707,-0.5400028757222298,-2.3228016934697155
-1.2283231154031793,0.06818709347925493,-0.4818392293035438,-1.8651859973546576
0.5664567337407708,0.18867834300082983,-0.46245134716398173,-0.886033580433426
0.5128812158558768,-0.20291821794428858,-0.6175544042804779,0.1936422031622174
-0.746143454439133,0.15855553062043612,-0.46245134716398173,-0.171818927378716
-1.2818986332880733,0.12843271824004238,-0.5400028757222298,3.534126285536509
-0.6925679365542389,0.15855553062043612,-0.5787786400013539,0.22731342734892976
0.8879098410501349,0.09830990585964866,-0.46245134716398173,0.04776671194165349
-0.719355695496686,-0.8053744655521631,-0.7726574613969741,-0.3853515989597045
-0.987233284921156,-0.9861113398345254,-0.2685725257683615,-0.4324987413541287
-0.6389924186693449,0.21880115538122355,-0.656330168559602,0.6598050590300881
-0.906870008093815,2.4780120839107527,2.8334886165615623,-0.08175837791139104
1.6111793324962043,-0.4137779046070446,-0.46245134716398173,-0.34578472735401994
-0.3175393113599807,2.2069067724872093,2.9692037915384963,0.03305693770475327
-1.1479598385758383,-1.136725401736494,-0.8308211078156602,0.8537141395458027
0.6736077695105588,0.00794146871846749,-0.07469370437274125,-0.3599263804972304
1.5576038146113103,0.7610117782283106,-0.07469370437274125,0.04911610654469825
1.8522691629782275,-0.8957429026933442,-0.0359179400936172,-0.25002369159912247
-0.5854169007844509,-1.3777079007796438,-0.4042877007452957,-0.45934931269009543
-0.746143454439133,-0.9258657150737379,-0.36551193646617164,-2.2147044711188792
-0.6925679365542389,2.688871770573509,2.9304280272593726,-0.558760991032557
0.5932444926832178,-0.26316384270507603,-0.5400028757222298,0.24058919300851891
0.968273117877476,-0.4740235293678321,-0.38489981860573363,0.2612586901006806
-0.933657767036262,-0.08242696842271367,-0.5400028757222298,-3.810998638360943
0.6468200105681118,-0.14267259318350112,-0.656330168559602,-0.6970656266465111
1.5308160556688633,1.152608339173429,0.08040935274375495,-0.22919498854023926
-0.5050536239571098,-1.0764797769757066,-0.695105932838726,-0.5327684996909999
-0.6925679365542389,0.6706433410871294,-0.6175544042804779,1.0292268806960139
-0.5050536239571098,0.5802749039459483,0.6232700526514916,-0.604768139521152
-0.746143454439133,-0.9861113398345254,-0.44306346502441973,-0.7189472889629662
0.3789424211436417,0.24892396776161727,0.041633588464630895,0.07723822073727646
1.3700895020141812,-0.7752516531717694,0.09979723488331697,0.5346636557914651
-1.121172079633391,-0.17279540556389486,-0.5593907578617918,-0.09769794979682513
-0.77293121338158,-1.1066025893561002,-0.44306346502441973,-2.215798806284935
-1.3622619101154143,-1.1066025893561002,-0.13285735079142733,0.5316411135098039
0.8343343231652409,-1.227093838877675,0.061021470604192926,-0.012561330485872607
-0.3175393113599807,0.3091695925224047,0.061021470604192926,0.29525670919103675
